county,precinct,office,district,party,candidate,votes,other_votes,blank_votes,total_votes
Rockingham County,502 - Swift Run,President,,Republican,Donald J. Trump,1538,5,0,1846
Rockingham County,502 - Swift Run,President,,Libertarian,Gary Johnson,26,5,0,1846
Rockingham County,502 - Swift Run,President,,Independent,Evan McMullin,14,5,0,1846
Rockingham County,502 - Swift Run,President,,Green,Jill Stein,11,5,0,1846
Rockingham County,503 - Mcgaheysville,President,,Democratic,Hillary R. Clinton,368,6,0,1631
Rockingham County,503 - Mcgaheysville,President,,Republican,Donald J. Trump,1161,6,0,1631
Rockingham County,503 - Mcgaheysville,President,,Libertarian,Gary Johnson,62,6,0,1631
Rockingham County,503 - Mcgaheysville,President,,Independent,Evan McMullin,27,6,0,1631
Rockingham County,503 - Mcgaheysville,President,,Green,Jill Stein,7,6,0,1631
Rockingham County,504 - South Fork,President,,Democratic,Hillary R. Clinton,134,6,0,848
Rockingham County,504 - South Fork,President,,Republican,Donald J. Trump,681,6,0,848
Rockingham County,504 - South Fork,President,,Libertarian,Gary Johnson,19,6,0,848
Rockingham County,504 - South Fork,President,,Independent,Evan McMullin,8,6,0,848
Rockingham County,504 - South Fork,President,,Green,Jill Stein,0,6,0,848
Rockingham County,505 - Stony Run,President,,Democratic,Hillary R. Clinton,479,7,0,1459
Rockingham County,505 - Stony Run,President,,Republican,Donald J. Trump,889,7,0,1459
Rockingham County,505 - Stony Run,President,,Libertarian,Gary Johnson,42,7,0,1459
Rockingham County,505 - Stony Run,President,,Independent,Evan McMullin,27,7,0,1459
Rockingham County,505 - Stony Run,President,,Green,Jill Stein,15,7,0,1459
Rockingham County,Ab - Central Absentee Precinct,President,,Democratic,Hillary R. Clinton,945,38,0,2635
Rockingham County,Ab - Central Absentee Precinct,President,,Republican,Donald J. Trump,1487,38,0,2635
Rockingham County,Ab - Central Absentee Precinct,President,,Libertarian,Gary Johnson,117,38,0,2635
Rockingham County,Ab - Central Absentee Precinct,President,,Independent,Evan McMullin,33,38,0,2635
Rockingham County,Ab - Central Absentee Precinct,President,,Green,Jill Stein,15,38,0,2635
Rockingham County,Provisional,President,,Democratic,Hillary R. Clinton,5,0,0,26
Rockingham County,Provisional,President,,Republican,Donald J. Trump,21,0,0,26
Rockingham County,Provisional,President,,Libertarian,Gary Johnson,0,0,0,26
Rockingham County,Provisional,President,,Independent,Evan McMullin,0,0,0,26
Rockingham County,Provisional,President,,Green,Jill Stein,0,0,0,26
Russell County,101 - Moccasin,President,,Democratic,Hillary R. Clinton,111,6,0,789
Russell County,101 - Moccasin,President,,Republican,Donald J. Trump,654,6,0,789
Russell County,101 - Moccasin,President,,Libertarian,Gary Johnson,8,6,0,789
Russell County,101 - Moccasin,President,,Independent,Evan McMullin,8,6,0,789
Russell County,101 - Moccasin,President,,Green,Jill Stein,2,6,0,789
Russell County,102 - Copper Creek,President,,Democratic,Hillary R. Clinton,106,1,0,649
Russell County,102 - Copper Creek,President,,Republican,Donald J. Trump,524,1,0,649
Russell County,102 - Copper Creek,President,,Libertarian,Gary Johnson,10,1,0,649
Russell County,102 - Copper Creek,President,,Independent,Evan McMullin,4,1,0,649
Russell County,102 - Copper Creek,President,,Green,Jill Stein,4,1,0,649
Russell County,103 - South Castlewood,President,,Democratic,Hillary R. Clinton,86,0,0,471
Russell County,103 - South Castlewood,President,,Republican,Donald J. Trump,368,0,0,471
Russell County,103 - South Castlewood,President,,Libertarian,Gary Johnson,11,0,0,471
Russell County,103 - South Castlewood,President,,Independent,Evan McMullin,2,0,0,471
Russell County,103 - South Castlewood,President,,Green,Jill Stein,4,0,0,471
Russell County,201 - North Castlewood,President,,Democratic,Hillary R. Clinton,264,7,0,1346
Russell County,201 - North Castlewood,President,,Republican,Donald J. Trump,1037,7,0,1346
Russell County,201 - North Castlewood,President,,Libertarian,Gary Johnson,23,7,0,1346
Russell County,201 - North Castlewood,President,,Independent,Evan McMullin,11,7,0,1346
Russell County,201 - North Castlewood,President,,Green,Jill Stein,4,7,0,1346
Russell County,202 - Dante,President,,Democratic,Hillary R. Clinton,58,2,0,284
Russell County,202 - Dante,President,,Republican,Donald J. Trump,217,2,0,284
Russell County,202 - Dante,President,,Libertarian,Gary Johnson,1,2,0,284
Russell County,202 - Dante,President,,Independent,Evan McMullin,5,2,0,284
Russell County,202 - Dante,President,,Green,Jill Stein,1,2,0,284
Russell County,301 - Cooks Mill,President,,Democratic,Hillary R. Clinton,51,0,0,245
Russell County,301 - Cooks Mill,President,,Republican,Donald J. Trump,190,0,0,245
Russell County,301 - Cooks Mill,President,,Libertarian,Gary Johnson,1,0,0,245
Russell County,301 - Cooks Mill,President,,Independent,Evan McMullin,0,0,0,245
Russell County,301 - Cooks Mill,President,,Green,Jill Stein,3,0,0,245
Russell County,302 - Daugherty,President,,Democratic,Hillary R. Clinton,60,0,0,355
Russell County,302 - Daugherty,President,,Republican,Donald J. Trump,280,0,0,355
Russell County,302 - Daugherty,President,,Libertarian,Gary Johnson,7,0,0,355
Russell County,302 - Daugherty,President,,Independent,Evan McMullin,5,0,0,355
Russell County,302 - Daugherty,President,,Green,Jill Stein,3,0,0,355
Russell County,303 - New Garden,President,,Democratic,Hillary R. Clinton,141,2,0,789
Russell County,303 - New Garden,President,,Republican,Donald J. Trump,620,2,0,789
Russell County,303 - New Garden,President,,Libertarian,Gary Johnson,13,2,0,789
Russell County,303 - New Garden,President,,Independent,Evan McMullin,5,2,0,789
Russell County,303 - New Garden,President,,Green,Jill Stein,8,2,0,789
Russell County,304 - Cleveland,President,,Democratic,Hillary R. Clinton,113,4,0,476
Russell County,304 - Cleveland,President,,Republican,Donald J. Trump,337,4,0,476
Russell County,304 - Cleveland,President,,Libertarian,Gary Johnson,8,4,0,476
Russell County,304 - Cleveland,President,,Independent,Evan McMullin,9,4,0,476
Russell County,304 - Cleveland,President,,Green,Jill Stein,5,4,0,476
Russell County,401 - Drill,President,,Democratic,Hillary R. Clinton,25,1,0,123
Russell County,401 - Drill,President,,Republican,Donald J. Trump,91,1,0,123
Russell County,401 - Drill,President,,Libertarian,Gary Johnson,5,1,0,123
Russell County,401 - Drill,President,,Independent,Evan McMullin,0,1,0,123
Russell County,401 - Drill,President,,Green,Jill Stein,1,1,0,123
Russell County,402 - Swords Creek,President,,Democratic,Hillary R. Clinton,134,2,0,1221
Russell County,402 - Swords Creek,President,,Republican,Donald J. Trump,1062,2,0,1221
Russell County,402 - Swords Creek,President,,Libertarian,Gary Johnson,13,2,0,1221
Russell County,402 - Swords Creek,President,,Independent,Evan McMullin,6,2,0,1221
Russell County,402 - Swords Creek,President,,Green,Jill Stein,4,2,0,1221
Russell County,403 - Honaker,President,,Democratic,Hillary R. Clinton,112,3,0,517
Russell County,403 - Honaker,President,,Republican,Donald J. Trump,389,3,0,517
Russell County,403 - Honaker,President,,Libertarian,Gary Johnson,8,3,0,517
Russell County,403 - Honaker,President,,Independent,Evan McMullin,4,3,0,517
Russell County,403 - Honaker,President,,Green,Jill Stein,1,3,0,517
Russell County,501 - West Lebanon,President,,Democratic,Hillary R. Clinton,383,9,0,1739
Russell County,501 - West Lebanon,President,,Republican,Donald J. Trump,1281,9,0,1739
Russell County,501 - West Lebanon,President,,Libertarian,Gary Johnson,33,9,0,1739
Russell County,501 - West Lebanon,President,,Independent,Evan McMullin,22,9,0,1739
Russell County,501 - West Lebanon,President,,Green,Jill Stein,11,9,0,1739
Russell County,601 - East Lebanon,President,,Democratic,Hillary R. Clinton,168,1,0,935
Russell County,601 - East Lebanon,President,,Republican,Donald J. Trump,734,1,0,935
Russell County,601 - East Lebanon,President,,Libertarian,Gary Johnson,21,1,0,935
Russell County,601 - East Lebanon,President,,Independent,Evan McMullin,7,1,0,935
Russell County,601 - East Lebanon,President,,Green,Jill Stein,4,1,0,935
Russell County,602 - Elk Garden,President,,Democratic,Hillary R. Clinton,191,1,0,1167
Russell County,602 - Elk Garden,President,,Republican,Donald J. Trump,949,1,0,1167
Russell County,602 - Elk Garden,President,,Libertarian,Gary Johnson,13,1,0,1167
Russell County,602 - Elk Garden,President,,Independent,Evan McMullin,10,1,0,1167
Russell County,602 - Elk Garden,President,,Green,Jill Stein,3,1,0,1167
Russell County,Ab - Central Absentee Precinct,President,,Democratic,Hillary R. Clinton,327,4,0,1136
Russell County,Ab - Central Absentee Precinct,President,,Republican,Donald J. Trump,785,4,0,1136
Russell County,Ab - Central Absentee Precinct,President,,Libertarian,Gary Johnson,14,4,0,1136
Russell County,Ab - Central Absentee Precinct,President,,Independent,Evan McMullin,6,4,0,1136
Russell County,Ab - Central Absentee Precinct,President,,Green,Jill Stein,0,4,0,1136
Russell County,Provisional,President,,Democratic,Hillary R. Clinton,0,0,0,4
Russell County,Provisional,President,,Republican,Donald J. Trump,3,0,0,4
Russell County,Provisional,President,,Libertarian,Gary Johnson,1,0,0,4
Russell County,Provisional,President,,Independent,Evan McMullin,0,0,0,4
Russell County,Provisional,President,,Green,Jill Stein,0,0,0,4
Salem City,1 - North Salem No 2,President,,Democratic,Hillary R. Clinton,598,10,0,1416
Salem City,1 - North Salem No 2,President,,Republican,Donald J. Trump,713,10,0,1416
Salem City,1 - North Salem No 2,President,,Libertarian,Gary Johnson,63,10,0,1416
Salem City,1 - North Salem No 2,President,,Independent,Evan McMullin,19,10,0,1416
Salem City,1 - North Salem No 2,President,,Green,Jill Stein,13,10,0,1416
Salem City,2 - Conehurst,President,,Democratic,Hillary R. Clinton,258,8,0,730
Salem City,2 - Conehurst,President,,Republican,Donald J. Trump,424,8,0,730
Salem City,2 - Conehurst,President,,Libertarian,Gary Johnson,29,8,0,730
Salem City,2 - Conehurst,President,,Independent,Evan McMullin,6,8,0,730
Salem City,2 - Conehurst,President,,Green,Jill Stein,5,8,0,730
Salem City,3 - Beverly Heights,President,,Democratic,Hillary R. Clinton,185,8,0,731
Salem City,3 - Beverly Heights,President,,Republican,Donald J. Trump,497,8,0,731
Salem City,3 - Beverly Heights,President,,Libertarian,Gary Johnson,20,8,0,731
Salem City,3 - Beverly Heights,President,,Independent,Evan McMullin,17,8,0,731
Salem City,3 - Beverly Heights,President,,Green,Jill Stein,4,8,0,731
Salem City,4 - West Salem,President,,Democratic,Hillary R. Clinton,307,13,0,1074
Salem City,4 - West Salem,President,,Republican,Donald J. Trump,682,13,0,1074
Salem City,4 - West Salem,President,,Libertarian,Gary Johnson,49,13,0,1074
Salem City,4 - West Salem,President,,Independent,Evan McMullin,16,13,0,1074
Salem City,4 - West Salem,President,,Green,Jill Stein,7,13,0,1074
Salem City,5 - North Salem No 1,President,,Democratic,Hillary R. Clinton,565,11,0,1469
Salem City,5 - North Salem No 1,President,,Republican,Donald J. Trump,813,11,0,1469
Salem City,5 - North Salem No 1,President,,Libertarian,Gary Johnson,59,11,0,1469
Salem City,5 - North Salem No 1,President,,Independent,Evan McMullin,11,11,0,1469
Salem City,5 - North Salem No 1,President,,Green,Jill Stein,10,11,0,1469
Salem City,6 - South Salem No 1,President,,Democratic,Hillary R. Clinton,279,3,0,774
Salem City,6 - South Salem No 1,President,,Republican,Donald J. Trump,453,3,0,774
Salem City,6 - South Salem No 1,President,,Libertarian,Gary Johnson,25,3,0,774
Salem City,6 - South Salem No 1,President,,Independent,Evan McMullin,9,3,0,774
Salem City,6 - South Salem No 1,President,,Green,Jill Stein,5,3,0,774
Salem City,7 - South Salem No 2,President,,Democratic,Hillary R. Clinton,332,16,0,1111
Salem City,7 - South Salem No 2,President,,Republican,Donald J. Trump,693,16,0,1111
Salem City,7 - South Salem No 2,President,,Libertarian,Gary Johnson,47,16,0,1111
Salem City,7 - South Salem No 2,President,,Independent,Evan McMullin,12,16,0,1111
Salem City,7 - South Salem No 2,President,,Green,Jill Stein,11,16,0,1111
Salem City,8 - East Salem,President,,Democratic,Hillary R. Clinton,159,2,0,486
Salem City,8 - East Salem,President,,Republican,Donald J. Trump,293,2,0,486
Salem City,8 - East Salem,President,,Libertarian,Gary Johnson,16,2,0,486
Salem City,8 - East Salem,President,,Independent,Evan McMullin,9,2,0,486
Salem City,8 - East Salem,President,,Green,Jill Stein,7,2,0,486
Salem City,9 - South Side Hills,President,,Democratic,Hillary R. Clinton,415,10,0,1485
Salem City,9 - South Side Hills,President,,Republican,Donald J. Trump,984,10,0,1485
Salem City,9 - South Side Hills,President,,Libertarian,Gary Johnson,50,10,0,1485
Salem City,9 - South Side Hills,President,,Independent,Evan McMullin,17,10,0,1485
Salem City,9 - South Side Hills,President,,Green,Jill Stein,9,10,0,1485
Salem City,10 - Hidden Valley,President,,Democratic,Hillary R. Clinton,548,16,0,1616
Salem City,10 - Hidden Valley,President,,Republican,Donald J. Trump,972,16,0,1616
Salem City,10 - Hidden Valley,President,,Libertarian,Gary Johnson,45,16,0,1616
Salem City,10 - Hidden Valley,President,,Independent,Evan McMullin,28,16,0,1616
Salem City,10 - Hidden Valley,President,,Green,Jill Stein,7,16,0,1616
Salem City,Ab - Central Absentee Precinct,President,,Democratic,Hillary R. Clinton,556,8,0,1333
Salem City,Ab - Central Absentee Precinct,President,,Republican,Donald J. Trump,702,8,0,1333
Salem City,Ab - Central Absentee Precinct,President,,Libertarian,Gary Johnson,39,8,0,1333
Salem City,Ab - Central Absentee Precinct,President,,Independent,Evan McMullin,14,8,0,1333
Salem City,Ab - Central Absentee Precinct,President,,Green,Jill Stein,14,8,0,1333
Salem City,Provisional,President,,Democratic,Hillary R. Clinton,0,0,0,0
Salem City,Provisional,President,,Republican,Donald J. Trump,0,0,0,0
Salem City,Provisional,President,,Libertarian,Gary Johnson,0,0,0,0
Salem City,Provisional,President,,Independent,Evan McMullin,0,0,0,0
Salem City,Provisional,President,,Green,Jill Stein,0,0,0,0
Scott County,101 - Weber City,President,,Democratic,Hillary R. Clinton,115,5,0,678
Scott County,101 - Weber City,President,,Republican,Donald J. Trump,535,5,0,678
Scott County,101 - Weber City,President,,Libertarian,Gary Johnson,14,5,0,678
Scott County,101 - Weber City,President,,Independent,Evan McMullin,5,5,0,678
Scott County,101 - Weber City,President,,Green,Jill Stein,4,5,0,678
Scott County,102 - Yuma,President,,Democratic,Hillary R. Clinton,141,4,0,839
Scott County,102 - Yuma,President,,Republican,Donald J. Trump,677,4,0,839
Scott County,102 - Yuma,President,,Libertarian,Gary Johnson,8,4,0,839
Scott County,102 - Yuma,President,,Independent,Evan McMullin,8,4,0,839
Scott County,102 - Yuma,President,,Green,Jill Stein,1,4,0,839
Scott County,202 - Weber City East,President,,Democratic,Hillary R. Clinton,77,3,0,522
Scott County,202 - Weber City East,President,,Republican,Donald J. Trump,428,3,0,522
Scott County,202 - Weber City East,President,,Libertarian,Gary Johnson,6,3,0,522
Scott County,202 - Weber City East,President,,Independent,Evan McMullin,5,3,0,522
Scott County,202 - Weber City East,President,,Green,Jill Stein,3,3,0,522
Scott County,203 - Hiltons,President,,Democratic,Hillary R. Clinton,117,5,0,843
Scott County,203 - Hiltons,President,,Republican,Donald J. Trump,700,5,0,843
Scott County,203 - Hiltons,President,,Libertarian,Gary Johnson,13,5,0,843
Scott County,203 - Hiltons,President,,Independent,Evan McMullin,7,5,0,843
Scott County,203 - Hiltons,President,,Green,Jill Stein,1,5,0,843
Scott County,204 - Clark's,President,,Democratic,Hillary R. Clinton,23,2,0,210
Scott County,204 - Clark's,President,,Republican,Donald J. Trump,183,2,0,210
Scott County,204 - Clark's,President,,Libertarian,Gary Johnson,1,2,0,210
Scott County,204 - Clark's,President,,Independent,Evan McMullin,1,2,0,210
Scott County,204 - Clark's,President,,Green,Jill Stein,0,2,0,210
Scott County,301 - Nickelsville,President,,Democratic,Hillary R. Clinton,76,0,0,582
Scott County,301 - Nickelsville,President,,Republican,Donald J. Trump,499,0,0,582
Scott County,301 - Nickelsville,President,,Libertarian,Gary Johnson,6,0,0,582
Scott County,301 - Nickelsville,President,,Independent,Evan McMullin,0,0,0,582
Scott County,301 - Nickelsville,President,,Green,Jill Stein,1,0,0,582
Scott County,302 - Snowflake,President,,Democratic,Hillary R. Clinton,63,1,0,472
Scott County,302 - Snowflake,President,,Republican,Donald J. Trump,403,1,0,472
Scott County,302 - Snowflake,President,,Libertarian,Gary Johnson,2,1,0,472
Scott County,302 - Snowflake,President,,Independent,Evan McMullin,0,1,0,472
Scott County,302 - Snowflake,President,,Green,Jill Stein,3,1,0,472
Scott County,303 - Twin Springs,President,,Democratic,Hillary R. Clinton,81,1,0,442
Scott County,303 - Twin Springs,President,,Republican,Donald J. Trump,352,1,0,442
Scott County,303 - Twin Springs,President,,Libertarian,Gary Johnson,5,1,0,442
Scott County,303 - Twin Springs,President,,Independent,Evan McMullin,2,1,0,442
Scott County,303 - Twin Springs,President,,Green,Jill Stein,1,1,0,442
Scott County,304 - Copper Creek,President,,Democratic,Hillary R. Clinton,29,0,0,137
Scott County,304 - Copper Creek,President,,Republican,Donald J. Trump,105,0,0,137
Scott County,304 - Copper Creek,President,,Libertarian,Gary Johnson,2,0,0,137
Scott County,304 - Copper Creek,President,,Independent,Evan McMullin,0,0,0,137
Scott County,304 - Copper Creek,President,,Green,Jill Stein,1,0,0,137
Scott County,401 - Gate City,President,,Democratic,Hillary R. Clinton,259,8,0,1567
